local_noon_str,local_noon_lst,ra_sun,dec_sun,lon_E,lat_E,ra_E,dec_E,ha_E,lon_W,lat_W,ra_W,dec_W,ha_W,lon_S,lat_S,ra_S,dec_S,ha_S,lon_S_Long,lat_S_Long,ra_S_Long,dec_S_Long,ha_S_Long,lon_S_Long2,lat_S_Long2,ra_S_Long2,dec_S_Long2,ha_S_Long2,lon_S_Long_Long,lat_S_Long_Long,ra_S_Long_Long,dec_S_Long_Long,ha_S_Long_Long,lon_SE,lat_SE,ra_SE,dec_SE,ha_SE,lon_SW,lat_SW,ra_SW,dec_SW,ha_SW,lon_SSE,lat_SSE,ra_SSE,dec_SSE,ha_SSE,lon_SSW,lat_SSW,ra_SSW,dec_SSW,ha_SSW
2024-07-15T04:19:21,115.025,114.66184570458587,21.501834648490984,142.84575807866096,-0.0029032180116804434,145.19372734923977,13.89684196842644,30.531881644653893,82.84575807866098,-0.0029032180116804434,82.21426371846171,23.243334349047025,-32.44758198612416,112.84575807866098,-30.002903218011678,109.85797889162102,-8.125299464253875,-4.803866812964856,112.84575807866096,-50.00290321801168,106.3975464636851,-27.856227948382433,,112.84575807866096,-50.00290321801168,106.3975464636851,-27.856227948382433,-8.264299240900769,112.84575807866096,-70.00290321801168,101.32714076925626,-47.46062311529531,,139.41080925573897,-14.480415403941599,137.34758214157657,1.2118516571300049,22.685736436990695,86.28070690158299,-14.480415403941599,86.35874203849718,8.911916383129393,-28.30310366608869,128.947871830647,-25.66180949126696,124.79753098786598,-6.805164646490256,10.135685283280111,96.74364432667497,-25.66180949126696,96.08452873370744,-2.3649325829682426,-18.577316970878428
2024-07-16T04:19:27,116.034,115.67167723326511,21.3404896273345,143.79955323605668,-0.0029049670986382357,146.12115449063407,13.5835819503991,30.449477257368954,83.7995532360567,-0.0029049670986382357,83.25118369087461,23.291325350062866,-32.4204935423905,113.7995532360567,-30.002904967098637,110.68184280424812,-8.256740169619729,-4.9898344290169945,113.79955323605668,-50.00290496709864,107.08018327110688,-27.965499636415807,,113.79955323605668,-50.00290496709864,107.08018327110688,-27.965499636415807,,113.79955323605668,-70.00290496709864,101.79661561699515,-47.53666613789309,-13.87506161626996,140.36460441313469,-14.480417153028558,138.22744181073475,0.9308481298443806,22.55576457746963,87.2345020589787,-14.480417153028558,87.29330776733903,8.93292090366446,-28.378369465926085,129.9016669880427,-25.66181124035392,125.63503469756583,-7.023950071367831,9.963357464300714,97.69743948407069,-25.66181124035392,96.94391240805743,-2.4079767697051753,-18.727764825207686
2024-07-17T04:19:32,117.041,116.67926998416637,21.173126552756525,144.75336686370233,-0.0029010196926162464,147.0461408259144,13.266902382043739,30.366870841748025,84.75336686370234,-0.0029010196926162464,84.28881839367367,23.332501977360028,-32.3904515904927,114.75336686370234,-30.002901019692615,111.50515561042747,-8.393279959486776,-5.174114373738902,114.75336686370233,-50.002901019692615,107.76263515627579,-28.079088166797803,-8.916634827890576,114.75336686370233,-50.002901019692615,107.76263515627579,-28.079088166797803,,114.75336686370233,-70.00290101969262,102.26569269546704,-47.61574694714481,,141.31841804078033,-14.480413205622536,139.10600134758494,0.645966164091443,22.42673136341857,88.18831568662435,-14.480413205622536,88.22805885104603,8.947749351334446,-28.45121113312034,130.85548061568835,-25.6618072929479,126.47174645191609,-7.247239376722918,9.792476467749722,98.65125311171633,-25.6618072929479,97.80303996649333,-2.45666415690595,-18.876230017673038
2024-07-18T04:19:36,118.046,117.68458301927497,20.999808931635613,145.70721394049085,-0.002890044971206596,147.96874136503652,12.946890684555575,30.284158345761554,85.70721394049086,-0.002890044971206596,85.32707932895208,23.366847922810138,-32.357503690322886,115.70721394049086,-30.002890044971206,112.3279178854102,-8.53488835887867,-5.356665133864766,115.70721394049085,-50.00289004497121,108.4449103613839,-28.196977009169622,,115.70721394049085,-50.00289004497121,108.4449103613839,-28.196977009169622,-9.239672657891063,115.70721394049085,-70.00289004497121,102.73436397023072,-47.6978577865204,,142.27226511756885,-14.480402230901126,139.98330102095312,0.35727490746848045,22.298718001678154,89.14216276341287,-14.480402230901126,89.16295242661747,8.956397923929876,-28.521630592657502,131.80932769247687,-25.66179631822649,127.30768784571609,-7.474983244307132,9.623104826441121,99.60510018850485,-25.66179631822649,98.66189276813265,-2.510981801935961,-19.022690251142322
2024-07-19T04:19:40,119.048,118.68759359355234,20.82059878337355,146.66112368680012,-0.0028709187073579306,148.88902677176245,12.623629105327778,30.20143317821011,86.66112368680014,-0.0028709187073579306,86.36589255930782,23.394349515048045,-32.32170103424451,116.66112368680014,-30.002870918707355,113.1501435503659,-8.681536581736479,-5.537450043186439,116.66112368680012,-50.00287091870736,109.12702788350941,-28.31915135522977,,116.66112368680012,-50.00287091870736,109.12702788350941,-28.31915135522977,,116.66112368680012,-70.00287091870736,103.20262838316309,-47.78299230501539,-15.484965210389248,143.22617486387813,-14.480383104637278,140.85939596699814,0.06483916636111284,22.1718023734458,90.09607250972215,-14.480383104637278,90.09795944453677,8.95886424022001,-28.589634149015566,132.76323743878615,-25.66177719196264,128.14289448246333,-7.707135566756211,9.455300888910998,100.55900993481413,-25.66177719196264,99.5204655042935,-2.5709167956279786,-19.16712808925884
2024-07-20T04:19:44,120.048,119.68827408765526,20.635560347077128,147.6151177216245,-0.002842829374410004,149.80706208976434,12.297201887399357,30.118788002109085,87.61511772162451,-0.002842829374410004,87.4051750898642,23.414994726405183,-32.28309899779106,117.61511772162451,-30.00284282937441,113.9718410224904,-8.833194490105255,-5.716433065164864,117.6151177216245,-50.00284282937441,109.80900183423913,-28.445595599355695,-9.879272253416133,117.6151177216245,-50.00284282937441,109.80900183423913,-28.445595599355695,,117.6151177216245,-70.00284282937442,103.67048105013363,-47.871143830130364,,144.1801688987025,-14.48035501530433,141.73433602098333,-0.2312741526142736,22.046061933328076,91.05006654454652,-14.48035501530433,91.03304333286643,8.95514693097409,-28.655230754788832,133.71723147361052,-25.661749102629692,128.97739679314554,-7.9436484188415335,9.289122705490286,101.5130039696385,-25.661749102629692,100.37874655741204,-2.636455228842825,-19.309527530243216
2024-07-21T04:19:46,121.045,120.68658044570618,20.44476240594523,148.5691989235878,-0.002805396604723863,150.72289604754786,11.967699149758797,30.03631560184168,88.5691989235878,-0.002805396604723863,88.44482285899754,23.42877322337313,-32.241757586708644,118.5691989235878,-30.00280539660472,114.79300364990307,-8.989828661694231,-5.8935767958031136,118.56919892358779,-50.00280539660473,110.49083346772865,-28.576291733933733,,118.56919892358779,-50.00280539660473,110.49083346772865,-28.576291733933733,-10.195746977977535,118.56919892358779,-70.00280539660473,104.13790774766524,-47.962304275900145,,145.13425010066578,-14.480317582534644,142.6081555096384,-0.5309924893598329,21.921575063932224,92.00414774650982,-14.480317582534644,91.96814914721973,8.945245921026023,-28.71843129848645,134.6713126755738,-25.661711669860004,129.811210305619,-8.1844691665912,9.124629859912815,102.4670851716018,-25.661711669860004,101.23670802732042,-2.7075812304724933,-19.449872418385766
2024-07-22T04:19:49,122.04,121.68253235201344,20.24826266566521,149.52342813096448,-0.0027587722357451327,151.63663452776748,11.635190234141037,29.954102175754045,89.52342813096449,-0.0027587722357451327,89.48479446654952,23.435677229485314,-32.19773788546392,119.52342813096449,-30.002758772235744,115.61367570515267,-9.151415203527764,-6.068856646860766,119.52342813096448,-50.002758772235744,111.17256596669905,-28.711230052596857,,119.52342813096448,-50.002758772235744,111.17256596669905,-28.711230052596857,,119.52342813096448,-70.00275877223575,104.60492239824514,-48.05647163326185,-17.077609953768302,146.08847930804248,-14.480270958165665,143.4809434119235,-0.8342619038651548,21.798411059910066,92.9583769538865,-14.480270958165665,92.90327880720174,8.929161391502218,-28.779253544811695,135.6255418829505,-25.661665045491027,130.64440262786005,-8.429560027960402,8.961870275846607,103.42131437897848,-25.661665045491027,102.09437471785363,-2.7842829209785593,-19.588157634159813
2024-07-23T04:19:50,123.033,122.67608492390741,20.0461322732676,150.4778014982143,-0.0027037047789377306,152.5483227925548,11.29976606391949,29.872237868647403,90.47780149821429,-0.0027037047789377306,90.52497766579376,23.435699826176112,-32.151107258113655,120.47780149821429,-30.002703704778934,116.4338468363955,-9.31791959514707,-6.2422380875119075,120.47780149821428,-50.00270370477894,111.85419678325552,-28.850392331449246,-10.821888140651893,120.47780149821428,-50.00270370477894,111.85419678325552,-28.850392331449246,,120.47780149821428,-70.00270370477894,105.07150692202369,-48.15363824842766,,147.04285267529227,-14.480215890708857,144.35273100750302,-1.1410085395301046,21.676646083595614,93.9127503211363,-14.480215890708857,93.83837095321385,8.906895102026334,-28.837713970693557,136.57991525020032,-25.661609978034218,131.47698625704464,-8.678867100634545,8.800901333137233,104.37568774622828,-25.661609978034218,102.95171387859847,-2.8665432368609634,-19.724371045308942
2024-07-24T04:19:51,124.023,123.66725383971088,19.838431249822484,151.43237033744316,-0.002641522481736529,153.45806023979688,10.96149748444153,29.790806400085998,91.43237033744317,-0.002641522481736529,91.56532009676827,23.428836010542536,-32.101933742942606,121.43237033744317,-30.002641522481735,117.25355516066455,-9.48931685070424,-6.413698679046334,121.43237033744316,-50.00264152248174,112.53576326337607,-28.993768655102382,,121.43237033744316,-50.00264152248174,112.53576326337607,-28.993768655102382,-11.131490576334812,121.43237033744316,-70.00264152248174,105.53766985632683,-48.25380255420826,,147.99742151452116,-14.480153708411656,145.22360149975015,-1.4511766013010612,21.556347660039265,94.86731916036518,-14.480153708411656,94.77341844623164,8.878448536086808,-28.893835393479236,137.53448408942918,-25.661547795737018,132.30902323938707,-8.932351022537254,8.641769399676193,105.33025658545716,-25.661547795737018,103.80874295388722,-2.9543494178331833,-19.858510885823662
2024-07-25T04:19:52,125.011,124.65603276044219,19.62522483845633,152.3871619961275,-0.0025740457714216857,154.36592461653638,10.62046293864623,29.70989185609419,92.3871619961275,-0.0025740457714216857,92.60574318604723,23.41508222831789,-32.05028957439495,122.3871619961275,-30.00257404577142,118.07281924447422,-9.665578027849897,-6.583213515967969,122.38716199612749,-50.002574045771425,113.21728614373295,-29.14134612949326,,122.38716199612749,-50.002574045771425,113.21728614373295,-29.14134612949326,,122.38716199612749,-70.00257404577142,106.00340762694022,-48.35696116144491,-18.65262513350197,148.95221317320548,-14.48008623170134,146.09361765679543,-1.7647031076864417,21.437584896353243,95.82211081904951,-14.48008623170134,95.70839088772316,8.843824332814869,-28.947641872719032,138.48927574811353,-25.661480319026705,133.14055611079223,-9.189966553116738,8.484523350350045,106.28504824414149,-25.661480319026705,104.66545850130848,-3.047686553781441,-19.99057425913371
2024-07-26T04:19:52,125.997,125.64240337469064,19.40658212597366,153.34218926193367,-0.0025034285037108016,155.27198119896505,10.276745574280623,29.629577824274406,93.34218926193368,-0.0025034285037108016,93.64615254641839,23.394437163289762,-31.996250828272252,123.34218926193368,-30.002503428503708,118.89164629020111,-9.846671275753767,-6.7507570844895355,123.34218926193367,-50.002503428503715,113.89877633565825,-29.29310971505812,-11.74362703903239,123.34218926193367,-50.002503428503715,113.89877633565825,-29.29310971505812,,123.34218926193367,-70.00250342850372,106.46870922929818,-48.463109386290625,,149.90724043901167,-14.480015614433631,146.96283053547003,-2.081520450675823,21.32042716077939,96.7771380848557,-14.480015614433631,96.64324392418524,8.80302678672668,-28.999159450505402,139.4443030139197,-25.66140970175899,133.97161621593824,-9.451664501940478,8.329212841247596,107.24007550994767,-25.66140970175899,105.52184473069718,-3.1465377400000922,-20.120558643993462
2024-07-27T04:19:51,126.98,126.62635719939733,19.182571617495814,154.29747132965582,-0.0024319610707850448,156.17630278840556,9.930425999839217,29.54994558900823,94.29747132965582,-0.0024319610707850448,94.68646098903709,23.36690177827029,-31.939896210360246,124.29747132965582,-30.002431961070783,119.71005020137159,-10.032565420257793,-6.916306998025746,124.2974713296558,-50.00243196107078,114.58024996265932,-29.449045188764103,,124.2974713296558,-50.00243196107078,114.58024996265932,-29.449045188764103,-12.04610723673801,124.2974713296558,-70.00243196107078,106.93356653687088,-48.57224326155782,,150.8625225067338,-14.479944147000705,147.8312986564022,-2.401563024732229,21.204941457004864,97.73242015257783,-14.479944147000705,97.57793986568232,8.756061410909133,-29.04841733371501,140.39958508164182,-25.661338234326067,134.8022420476942,-9.717397116275666,8.17588484829686,108.19535757766981,-25.661338234326067,106.37789238668704,-3.2508858231901923,-20.248464812710296
2024-07-28T04:19:50,127.96,127.60789501464029,18.95326131762145,155.2530333048249,-0.0023618754394063544,157.078969195413,9.58158256887704,29.471074180772717,95.2530333048249,-0.0023618754394063544,95.72658814132342,23.332479296005314,-31.881306873316873,125.2530333048249,-30.002361875439405,120.5280512038298,-10.223229842477057,-7.0798438108104875,125.25303330482488,-50.002361875439405,115.2617280766722,-29.609139011163272,,125.25303330482488,-50.002361875439405,115.2617280766722,-29.609139011163272,,125.25303330482488,-70.0023618754394,107.39797412710061,-48.68435939030552,-20.20992088753968,151.81808448190287,-14.479874061369326,148.69908757207656,-2.7247669789441162,21.091192557436273,98.6879821277469,-14.479874061369326,98.51244727512375,8.70293494942888,-29.095447739516544,141.3551470568109,-25.66126814869469,135.63247886387302,-9.987117892111177,8.024583849232727,109.15091955283889,-25.66126814869469,107.23359835060741,-3.360713342246033,-20.374296664032883
2024-07-29T04:19:48,128.938,128.58699292613804,18.718726897633967,156.20887308197956,-0.002295183341670543,157.98003600315909,9.230303680981699,29.393043077021048,96.20887308197958,-0.002295183341670543,96.76642458167318,23.291176695026337,-31.82056834446486,126.20887308197958,-30.00229518334167,121.34564757208864,-10.41862762133917,-7.2413453540494,126.20887308197956,-50.00229518334167,115.94321311787446,-29.773372534941142,-12.643779808263574,126.20887308197956,-50.00229518334167,115.94321311787446,-29.773372534941142,,126.20887308197956,-70.00229518334167,107.86191328274344,-48.799450843438805,,152.77392425905757,-14.47980736927159,149.56623985186823,-3.0510587940529543,20.979246925730195,99.64382190490159,-14.47980736927159,99.44670867929766,8.64365750554262,-29.14028424684038,142.3109868339656,-25.661201456596952,136.46234998835683,-10.260771992006736,7.8753570622187965,110.10675932999357,-25.661201456596952,108.08893606010024,-3.475998454222987,-20.4980568660378
2024-07-30T04:19:46,129.914,129.56364836522866,18.4790411605295,157.16500604320822,-0.0022335544758311835,158.87957683329134,8.876671635102761,29.31592846806268,97.16500604320822,-0.0022335544758311835,97.8058806948559,23.243003381902756,-31.757767670372758,127.16500604320822,-30.00223355447583,122.16285396965998,-10.618724231593061,-7.400794395568681,127.16500604320821,-50.002233554475836,116.6247208678126,-29.941729280813483,,127.16500604320821,-50.002233554475836,116.6247208678126,-29.941729280813483,-12.93892749741606,127.16500604320821,-70.00223355447584,108.32537380687302,-48.917512221847545,,153.7300572202862,-14.47974574040575,150.4328157268939,-3.3803702158985365,20.869167361665234,100.59995486613023,-14.47974574040575,100.38068439379211,8.578240321640282,-29.18296397143655,143.26711979519422,-25.661139827731112,137.2918957164389,-10.538308659944098,7.7282473512102285,111.06289229122221,-25.661139827731112,108.94389561989827,-3.5967198292591043,-20.619752745330388
2024-07-31T04:19:43,130.887,130.53783553105083,18.234284852408674,158.12142149377812,-0.002178246878261353,159.77764229128402,8.52077875102177,29.239806760233193,98.12142149377812,-0.002178246878261353,98.84483949221773,23.18797328388308,-31.6929960388331,128.12142149377812,-30.00217824687826,122.97966425139867,-10.823478481863495,-7.558171279652157,128.12142149377812,-50.002178246878266,117.30624945453768,-30.114187299879184,,128.12142149377812,-50.002178246878266,117.30624945453768,-30.114187299879184,,128.1214214937781,-70.00217824687826,108.78833295367144,-49.038534283924335,-21.74950257737939,154.6864726708561,-14.47969043280818,151.2988535968188,-3.712623259784309,20.761018065767956,101.55637031670013,-14.47969043280818,101.31431005834915,8.506698677839035,-29.22352547270168,144.22353524576414,-25.661084520133542,138.12113554323503,-10.819668609491968,7.583300012184196,112.0193077417921,-25.661084520133542,109.79844489876258,-3.7228512199497485,-20.73939063228825
2024-08-01T04:19:39,131.858,131.50954022973457,17.98453835104743,159.07811664946328,-0.002130069721730154,160.6742919839246,8.162714927216335,29.164751754190036,99.07811664946328,-0.002130069721730154,99.88319379481355,23.126103475121738,-31.626346434921018,129.07811664946328,-30.00213006972173,123.7960805858857,-11.032849394613404,-7.713459643848864,129.07811664946328,-50.00213006972173,117.98780363844058,-30.290724942388156,-13.521736591293987,129.07811664946328,-50.00213006972173,117.98780363844058,-30.290724942388156,,129.07811664946325,-70.00213006972173,109.2507719794386,-49.16250797940435,,155.64316782654126,-14.47964225565165,152.16440086815643,-4.047741758029772,20.654860638421866,102.51306547238529,-14.47964225565165,102.24752996813301,8.429049875783837,-29.26201026160156,145.1802304014493,-25.661036342977013,138.9500977041002,-11.104793693705338,7.440557474365619,112.97600289747727,-25.661036342977013,110.65256001384613,-3.854365481354419,-20.85698021588844
2024-08-02T04:19:35,132.826,132.47876059974521,17.729881172489534,160.035097486905,-0.0020893778223749744,161.56959518912478,7.802567228463834,29.09083458937957,100.03509748690499,-0.0020893778223749744,100.920847316062,23.057413809374427,-31.55791328368322,130.035097486905,-30.002089377822372,124.6121141892881,-11.246796603588168,-7.866646410457108,130.035097486905,-50.00208937782238,118.66939545397913,-30.471321193260547,,130.035097486905,-50.00208937782238,118.66939545397913,-30.471321193260547,-13.80936514576608,130.03509748690496,-70.00208937782237,109.71267655872272,-49.28942468886832,,156.60014866398296,-14.479601563752295,153.02951467451263,-4.385651784043685,20.55075407476741,103.470046309827,-14.479601563752295,103.18029797648344,8.345312896654333,-29.29846262326177,146.13721123889098,-25.660995651077656,139.77881990405183,-11.393627328818768,7.300059304306615,113.93298373491898,-25.660995651077656,111.50622611913876,-3.991234931781758,-20.972534480606456
2024-08-03T04:19:30,133.792,133.44547427574312,17.470400536877797,160.99234634047883,-0.002056091083278374,162.46360048654728,7.440432066037146,29.018126210804155,100.99234634047883,-0.002056091083278374,101.95767972159013,22.981929231058604,-31.487794554152998,130.99234634047883,-30.002056091083276,125.42775772560704,-11.465273125830597,-8.017716550136086,130.99234634047883,-50.00205609108328,119.35102116748264,-30.655949566189477,,130.99234634047883,-50.00205609108328,119.35102116748264,-30.655949566189477,,130.9923463404788,-70.00205609108328,110.17402116618673,-49.419271939002385,-23.27145310955639,157.5573975175568,-14.479568277013199,153.8942325620277,-4.726270224359094,20.448758286284573,104.42729516340084,-14.479568277013199,104.11254601176392,8.25551122824897,-29.3329282639792,147.09446009246483,-25.66096236433856,140.6073212664733,-11.686104729541752,7.161846990730169,114.89023258849282,-25.66096236433856,112.35940855648509,-4.133426731213573,-21.08606571925803
2024-08-04T04:19:25,134.755,134.4096840190533,17.206179298111962,161.9498669843335,-0.0020297319857494472,163.35637787130125,7.076398198779467,28.94669385224796,101.94986698433351,-0.0020297319857494472,102.99359570096237,22.89967650358032,-31.416088318090914,131.9498669843335,-30.002029731985747,126.24302377241158,-11.68823547457478,-8.166660246641712,131.9498669843335,-50.00202973198575,120.03269341384897,-30.844586638205772,-14.376990605204313,131.9498669843335,-50.00202973198575,120.03269341384897,-30.844586638205772,,131.94986698433348,-70.00202973198576,110.63479084385872,-49.55203941186885,,158.5149181614115,-14.479541917915668,154.75861321218778,-5.069520728726121,20.348929193134495,105.38481580725552,-14.479541917915668,105.04422811503257,8.159668892761301,-29.36545590402072,148.05198073631954,-25.66093600524103,141.43564137297102,-11.982166548376593,7.0259573539177325,115.8477532323475,-25.66093600524103,113.21209312130746,-4.280909360313808,-21.197590897745826
2024-08-05T04:19:19,135.716,135.37137360484786,16.937307658177826,162.90764100087006,-0.0020094845089466762,164.2479779250211,6.710563178249772,28.876604320173243,102.90764100087006,-0.0020094845089466762,104.02847789095117,22.8106875644161,-31.342895713896695,132.90764100087006,-30.002009484508946,127.0579076566206,-11.915633772052319,-8.313465948227261,132.90764100087006,-50.002009484508946,120.71441014615957,-31.03720369481652,,132.90764100087006,-50.002009484508946,120.71441014615957,-31.03720369481652,-14.656963458688296,132.90764100087003,-70.00200948450895,111.09496016384345,-49.6877130846144,,159.47269217794803,-14.479521670438865,155.62269698221726,-5.415318246585245,20.251323377369403,106.34258982379207,-14.479521670438865,105.97527803836493,8.057814467988624,-29.396095566482927,149.00975475285605,-25.66091575776423,142.2638024876983,-12.281745610512223,6.892428882850453,116.80552724888405,-25.66091575776423,114.06424721701778,-4.433646211147729,-21.30712638783008
2024-08-06T04:19:13,136.674,136.33055297368557,16.663870643362444,163.86567268696942,-0.001994261319222829,165.13847359993048,6.343016205326495,28.807920626244908,103.86567268696942,-0.001994261319222829,105.06223562129169,22.714995546391027,-31.26831735239388,133.86567268696942,-30.001994261319222,127.87242569432276,-12.147422299264443,-8.458127279362813,133.86567268696942,-50.001994261319226,121.39618661648906,-31.23377565898773,,133.86567268696942,-50.001994261319226,121.39618661648906,-31.23377565898773,,133.8656726869694,-70.00199426131923,111.55451481278149,-49.82628153228948,-24.77603816090408,160.4307238640474,-14.479506447249141,156.48654639277206,-5.763585199795304,20.155993419086485,107.30062150989143,-14.479506447249141,106.90565301785028,7.949976489274013,-29.424899955835286,149.96778643895544,-25.660900534574505,143.09184838608857,-12.584780882049332,6.761295412403001,117.76355893498341,-25.660900534574505,114.91585987779031,-4.59160260255844,-21.41469309589526
2024-08-07T04:19:05,137.63,137.28720301315562,16.385963522198605,164.82393406287278,-0.001982774924171201,166.0279089710675,5.973859100112829,28.74070595791187,104.82393406287278,-0.001982774924171201,106.09474569281154,22.61263993369286,-31.192457320344076,134.82393406287278,-30.00198277492417,128.68656841946174,-12.383546423269738,-8.600634593693883,134.82393406287278,-50.00198277492417,122.07801624480592,-31.43427001419236,-15.209186768349696,134.82393406287278,-50.00198277492417,122.07801624480592,-31.43427001419236,,134.82393406287275,-70.00198277492417,112.01342515916164,-49.967728140290745,,161.38898523995076,-14.47949496085409,157.35019647152697,-6.1142316463208255,20.062993458371352,108.25888288579479,-14.47949496085409,107.83528041717409,7.836189345592595,-29.45192259598153,150.9260478148588,-25.660889048179452,143.91979679032585,-12.891200268650193,6.632593777170229,118.72182031088677,-25.660889048179452,115.76689289146951,-4.7547369776024,-21.52031012168611
2024-08-08T04:18:58,138.583,138.24136445450952,16.103665994990592,165.7824539126016,-0.0019735999324351546,166.91638183717467,5.603171984587973,28.675017382665146,105.7824539126016,-0.0019735999324351546,107.12594850479455,22.50365713028495,-31.115415949714972,135.7824539126016,-30.001973599932434,129.50037625033218,-12.623964493526293,-8.740988204177341,135.7824539126016,-50.001973599932434,122.75993398430657,-31.638665391855195,,135.7824539126016,-50.001973599932434,122.75993398430657,-31.638665391855195,-15.481430470202952,135.78245391260157,-70.00197359993244,112.47168888301977,-50.11204422992283,,162.34750508967957,-14.479485785862355,158.21373496385726,-6.467187858066444,19.97237050934774,109.2174027355236,-14.479485785862355,108.76414420418538,7.716482785860679,-29.477220250324137,151.88456766458762,-25.660879873187717,144.74771628962324,-13.200949061948169,6.506351835113719,119.68034016061559,-25.660879873187717,116.61735992561616,-4.923015999108756,-21.624004528893366
2024-08-09T04:18:49,139.534,139.19301622673424,15.817077513260118,166.74119594994826,-0.001965227707675957,167.8039305830764,5.231060195291708,28.610914356342164,106.74119594994826,-0.001965227707675957,108.15571695484977,22.388093508013732,-31.03729927188448,136.74119594994826,-30.001965227707675,130.3138359911555,-12.868617801073354,-8.87918023557873,136.74119594994826,-50.00196522770768,123.4419296432631,-31.846926058136873,,136.74119594994826,-50.00196522770768,123.4419296432631,-31.846926058136873,,136.74119594994824,-70.00196522770767,112.92927261475612,-50.25921106871845,-26.26374361197813,163.30624712702624,-14.479477413637595,159.07719248477488,-6.822359746954558,19.88417625804064,110.17614477287027,-14.479477413637595,109.69216684577492,7.5908964280645295,-29.500849380959323,152.8433097019343,-25.66087150096296,145.5756210593868,-13.513950973181965,6.382604832652561,120.63908219796225,-25.66087150096296,117.46721836874683,-5.096393776495979,-21.725797857987416
2024-08-10T04:18:40,140.482,140.14219700436476,15.52628131467256,167.70018094026378,-0.0019561092978297124,168.69064733186278,4.857607049255288,28.548450327498017,107.70018094026378,-0.0019561092978297124,109.18398797762116,22.265991560945203,-30.958209026743603,137.70018094026378,-30.00195610929783,131.12698453010222,-13.11746117894628,-9.01521247426254,137.70018094026378,-50.00195610929783,124.12403477862814,-32.059027924224814,-16.018162225736617,137.70018094026378,-50.00195610929783,124.12403477862814,-32.059027924224814,,137.70018094026375,-70.00195610929784,113.38617030535328,-50.4092182429321,,164.26523211734175,-14.479468295227749,159.94065250392325,-7.179673826510612,19.798455499558486,111.13512976318579,-14.479468295227749,110.61932773141042,7.459464556501792,-29.52286927295434,153.8022946922498,-25.660862382553113,146.40357633405944,-13.830147576397072,6.261379329694677,121.59806718827777,-25.660862382553113,118.31647772441792,-5.274833264953339,-21.82571927994684
2024-08-11T04:18:31,141.428,141.08892782368918,15.231367143084677,168.65940907974615,-0.00194469511038017,169.5766059135843,4.482903813997474,28.487678089895127,108.65940907974615,-0.00194469511038017,110.21067912841313,22.137398542626304,-30.878248695276042,138.65940907974615,-30.001944695110378,131.93984293146207,-13.370443644034454,-9.149084892227108,138.65940907974615,-50.00194469511038,124.80626748480731,-32.27494209205,,138.65940907974615,-50.00194469511038,124.80626748480731,-32.27494209205,-16.28266033888187,138.65940907974613,-70.00194469511038,113.84236607263959,-50.56205204984176,,165.22446025682413,-14.4794568810403,160.80418137169042,-7.5390486917823045,19.715253548001243,112.09435790266816,-14.4794568810403,111.54558799355974,7.322225662831383,-29.54333983012944,154.76152283173218,-25.66085096836566,147.23163134589805,-14.149473310324971,6.142703522208876,122.55729532776014,-25.66085096836566,119.16513074942992,-5.458292770245842,-21.923797074259255
2024-08-12T04:18:21,142.371,142.0332232508593,14.932428112858037,169.61887114533144,-0.0019294720886379102,170.46187219059868,4.107045434841211,28.42864893973939,109.61887114533144,-0.0019294720886379102,111.23570078210172,22.002365458744833,-30.797522468757577,139.61887114533144,-30.001929472088637,132.75242593050348,-13.627511017566444,-9.280797320355816,139.61887114533144,-50.00192947208864,125.48864033976591,-32.4946370658695,,139.61887114533144,-50.00192947208864,125.48864033976591,-32.4946370658695,,139.6188711453314,-70.00192947208863,114.29783954121338,-50.717697059497354,-27.735383709645916,166.18392232240942,-14.479441658018557,161.66783833355515,-7.900399043812537,19.63461508269586,113.05381996825345,-14.479441658018557,112.470901424165,7.1792213028144145,-29.562321826694287,155.72098489731746,-25.66083574534392,148.05982894912242,-14.4718589495426,6.0266056982631255,123.51675739334543,-25.66083574534392,120.01316340945054,-5.646727690267376,-22.020059841408752
2024-08-13T04:18:10,143.312,142.97511335098307,14.629553716277101,170.57857086278943,-0.001909001747310009,171.34652463991802,3.730121756662869,28.37141128893495,110.57857086278943,-0.001909001747310009,112.25898015533778,21.860943908598752,-30.716133195645284,140.57857086278943,-30.001909001747308,133.56476088156356,-13.88861191292708,-9.410352469419507,140.57857086278943,-50.001909001747315,126.17117632191771,-32.71808386425952,-16.803937029065352,140.57857086278943,-50.001909001747315,126.17117632191771,-32.71808386425952,,140.5785708627894,-70.00190900174731,114.75257643335259,-50.8761397412532,,167.1436220398674,-14.479421187677229,162.53169562115363,-8.26364411982954,19.556582270170566,114.01351968571144,-14.479421187677229,113.39523611038463,7.030492770795965,-29.579877240598435,156.68068461477543,-25.66081527500259,148.8882249112077,-14.797239118161512,5.913111560224621,124.47645711080342,-25.66081527500259,120.86057467600116,-5.840094899642809,-22.1145386749819
