local_noon_str,local_noon_lst,ha_S_Long2,beam_S_Long2,sun_attenuation_S_Long2,target_sensitivity_S_Long2,ha_SSE,beam_SSE,sun_attenuation_SSE,target_sensitivity_SSE,ha_SE,beam_SE,sun_attenuation_SE,target_sensitivity_SE,ha_E,beam_E,sun_attenuation_E,target_sensitivity_E,ha_S,beam_S,sun_attenuation_S,target_sensitivity_S,ha_SSW,beam_SSW,sun_attenuation_SSW,target_sensitivity_SSW,ha_SW,beam_SW,sun_attenuation_SW,target_sensitivity_SW,ha_W,beam_W,sun_attenuation_W,target_sensitivity_W,ha_S_Long,beam_S_Long,sun_attenuation_S_Long,target_sensitivity_S_Long,ha_S_Long_Long,beam_S_Long_Long,sun_attenuation_S_Long_Long,target_sensitivity_S_Long_Long
2024-08-04T04:19:25,134.755,nan,-1,nan,nan,21.482101632781138,24,-3.0987612203808874,0.9178577328198754,10.485409226796605,37,-3.568592202923905,0.8590326515218732,34.55111905144361,56,-3.0649689664033897,0.6895373905848903,-22.471243394178316,21,-3.1611761947852672,0.9132927741468249,-17.490978444355534,36,-3.410802636005199,0.8648761944750293,-43.66243787865915,61,-3.121190949764537,0.648042064157433,-55.49474520911059,137,-3.2028945218311495,0.4548579803004989,-10.471813078833492,7,-3.1173384806209925,0.9125935690651801,nan,-1,nan,nan
2024-08-05T04:19:19,135.716,-11.474550988193783,7,-3.174281679326045,0.917159036119314,21.482101632781138,24,-3.1508950196100414,0.9198312283404175,10.485409226796605,37,-3.5463365723019087,0.8620595804342586,34.484269857486254,56,-3.0554990018567003,0.7029745149401161,-22.471243394178316,21,-3.1877168427509726,0.9168666649557822,-17.490978444355534,36,-3.3942986422373203,0.8678895186345376,-43.595588684701795,61,-3.11555690953958,0.6519538439263337,-54.4920072997503,137,-3.1421533491697855,0.4690626175082308,nan,-1,nan,nan,nan,-1,nan,nan
2024-08-06T04:19:13,136.674,nan,-1,nan,nan,21.482101632781138,24,-3.1037301977725913,0.9216521736807254,10.485409226796605,37,-3.5226026986112458,0.8651081254800019,34.4174206635289,56,-3.0443908042580965,0.7162368565767122,-16.488240534995242,13,-3.105391998083944,0.929005093736594,-17.490978444355534,36,inf,0.8710058183866137,-43.495314893765766,61,-3.1078063411373194,0.6559668909637572,-54.4920072997503,137,-3.15962909365279,0.47058467113086755,nan,-1,nan,nan,-25.47945712225919,27,-3.9439040370959493,0.8807054946851273
2024-08-07T04:19:05,137.63,nan,-1,nan,nan,15.499098773598064,20,-3.087469441013982,0.936642643611139,10.485409226796605,37,-3.4997405581910317,0.8671824947240059,34.35057146957155,56,-3.034801765075682,0.7294558370308487,-16.488240534995242,13,-3.1616236533426516,0.9357707672048401,-17.490978444355534,36,inf,0.8883386823687236,-43.42846569980841,61,-3.1021976009935135,0.6600445794973835,-54.4920072997503,137,-3.178141747318319,0.4722127142458496,-12.477288897554075,7,-3.2059684565841073,0.8955740536968301,nan,-1,nan,nan
2024-08-08T04:18:58,138.583,-12.477288897554075,7,inf,0.8986604808894862,14.496360864237772,20,-3.1060543929751603,0.9423268866413217,17.47114999533997,29,-3.3395696205067176,0.8676432075940105,43.30836345985682,68,-3.1018788933579615,0.7436637372740028,-10.471813078833492,9,-3.1213766672602166,0.9454650664844617,-17.490978444355534,36,-3.3449083643971833,0.8916796863653617,-43.29476731189371,61,-3.1018412907275006,0.6719461818844863,-54.4920072997503,137,-3.1977913160861178,0.47394616782072,nan,-1,nan,nan,nan,-1,nan,nan
2024-08-09T04:18:49,139.534,nan,-1,nan,nan,13.49362295487748,20,-3.0757733220231462,0.942453319849915,17.47114999533997,29,-3.3229746118999666,0.8686497174865816,43.24151426589947,68,-3.0956652433946807,0.754651634236317,-10.471813078833492,9,-3.1844919836190995,0.9484193413454729,-17.490978444355534,36,-3.328222376602608,0.8943165815551095,-43.227918117936355,61,-3.0956289137830044,0.6770485101491189,-54.4920072997503,137,-3.2147174842037174,0.47578429427633356,nan,-1,nan,nan,-25.813703092045955,27,-3.998303044543745,0.8676730030303346
2024-08-10T04:18:40,140.482,nan,-1,nan,nan,13.49362295487748,20,-3.0638117122949895,0.9425810435143911,10.485409226796605,37,-3.4319303486439052,0.8656169560539134,43.14124047496344,68,-3.0883944433052317,0.7649913288159531,-10.471813078833492,9,-3.212630384057673,0.9502368478859566,-10.471813078833492,44,inf,0.8874340975835633,-43.495314893765766,61,inf,0.6819859867794849,-43.62901328168047,121,-3.0071925914220143,0.4835537616411552,-13.480026806914367,7,-3.242582940184425,0.9043935807275297,nan,-1,nan,nan
2024-08-11T04:18:31,141.428,-13.480026806914367,7,-3.210187388265145,0.9054062384476845,6.474457589355438,9,-3.0551674748384032,0.9507170245589048,10.485409226796605,37,-3.4098867679645735,0.8624093522161063,43.074391281006086,68,-3.0828387505990267,0.7632065275832296,-10.471813078833492,9,-3.2431604028847443,0.9507344085559188,-10.471813078833492,44,inf,0.8889406771158901,-43.09421973002165,61,-3.0827607417259086,0.6871416147273944,-53.48926939039001,137,-3.157669237528612,0.48968984388194325,nan,-1,nan,nan,nan,-1,nan,nan
2024-08-12T04:18:21,142.371,nan,-1,nan,nan,6.474457589355438,9,-3.1053257509066223,0.9480089709861127,10.485409226796605,37,-3.387967616555434,0.8591841161521182,43.00754208704873,68,-3.0777010928006203,0.7721190766741048,-10.471813078833492,9,-3.234979915411021,0.9512400033391598,-10.471813078833492,44,inf,0.8904881150272015,-43.027370536064296,61,-3.0775845392024324,0.6925138328753128,-53.48926939039001,137,-3.1837176399951166,0.49203873270612697,nan,-1,nan,nan,-26.51561962859816,27,-3.9096569572164857,0.8525433100276834
2024-08-13T04:18:10,143.312,nan,-1,nan,nan,6.474457589355438,9,-3.026480410466299,0.9452757632344195,10.485409226796605,37,-3.36465603081105,0.8535729460269763,42.94069289309138,68,-3.070159194836292,0.779581659234919,-10.471813078833492,9,-3.1095135341020654,0.9517535311695494,-10.471813078833492,44,inf,0.8920760571695489,-42.92709674512827,61,-3.0700311949844266,0.6981010899262723,-53.48926939039001,137,-3.2059171478496555,0.49419751156381253,-21.468505484818024,3,-3.220643383949624,0.9369862158351205,nan,-1,nan,nan
2024-08-14T04:17:59,144.251,-21.468505484818024,3,-3.199246112507921,0.9386215996743706,-0.4778585822092509,13,inf,0.9248588698849689,-0.5112831791879273,38,-4.065562716857572,0.8312981535828715,42.87384369913403,68,-3.0645415621953593,0.7864769979114279,-11.474550988193783,9,-3.026774299523992,0.9506815357875605,-8.934281617814378,44,-2.8295686457776634,0.8933602846724892,-42.860247551170914,61,-3.064440848834275,0.7034931698889381,-53.48926939039001,137,-3.2296184834142174,0.4964476676852609,nan,-1,nan,nan,nan,-1,nan,nan
2024-08-15T04:17:47,145.187,nan,-1,nan,nan,2.496930548892948,13,-3.0583578504086035,0.9030667916620458,19.476625814060554,9,-3.265991828302088,0.8471676542785395,42.773569908198,68,-3.0607942517777933,0.7932264551269608,-4.488810219650418,20,-3.135607263466249,0.938458332346633,-10.471813078833492,44,-3.3174815446408177,0.8932071253264875,-42.79339835721356,61,-3.0606947755975416,0.7089779172235499,-53.48926939039001,137,-3.255004676642772,0.49879346555610343,nan,-1,nan,nan,-27.51835753795845,47,-3.6519974433291176,0.8353874256970799
2024-08-16T04:17:35,146.121,nan,-1,nan,nan,6.474457589355438,13,-3.0406229915362495,0.747717450663278,19.476625814060554,9,-3.1703367782718206,0.8613444695996391,42.706720714240646,68,-3.053418969340041,0.797837401205792,0.5248793271510408,24,-3.09441109333439,0.8966295565829486,-18.15947038392906,36,-3.3126974262239646,0.891805976882796,-43.495314893765766,61,inf,0.7146544676635391,-43.127644327000326,121,-3.056192050176616,0.5023331544984323,-29.490408759700358,6,-3.198445076775383,0.9406543817583791,nan,-1,nan,nan
2024-08-17T04:17:22,147.053,-22.471243394178316,3,-3.36381629700559,0.9367375342190909,40.09960214990389,55,-3.0518760767467676,0.7264093903054428,20.479363723420846,9,-3.2069635684573674,0.8755466443493454,42.63987152028329,68,-3.0478055426534896,0.8024570662300637,-1.4805964915695426,24,-3.1159396823003673,0.8422525966968187,-18.126045786950385,36,-3.287439146046523,0.8923908482792345,-43.495314893765766,61,inf,0.7205212531528394,-43.027370536064296,121,-3.066936380983112,0.5054986593337443,nan,-1,nan,nan,nan,-1,nan,nan
2024-08-18T04:17:08,147.983,nan,-1,nan,nan,39.49795940428771,55,-3.0549663188161396,0.7604883145440845,20.479363723420846,9,-3.142980082685201,0.8889785251925076,42.57302232632594,68,-3.0440884797968715,0.805971625939036,-39.4843632563246,50,-3.0541537911820136,0.826953777493566,-18.126045786950385,36,-3.2637385964616517,0.9069968454605702,-43.495314893765766,61,inf,0.7265767717739506,-42.92709674512827,121,-3.0799126280182336,0.5087803805361121,nan,-1,nan,nan,-29.523833356679035,47,-3.164056075447922,0.8434485813614652
2024-08-19T04:16:54,148.911,nan,-1,nan,nan,36.48974567620684,35,-3.2652607197850925,0.6095737450219885,13.49362295487748,13,-3.311609927471407,0.8964290473212725,42.47274853538991,68,-3.0381575488254833,0.8080703293952706,-36.476149528243724,30,-3.2626889975385773,0.7958364470686784,-18.09262118997171,36,-3.2385273458674524,0.9066391628693989,-43.495314893765766,61,inf,0.7328196072272105,-42.860247551170914,121,-3.0902128300057163,0.5118988847324801,-22.471243394178316,3,-3.3349734493279675,0.9335981327075312,nan,-1,nan,nan
2024-08-20T04:16:40,149.836,-22.471243394178316,3,-3.321779649976087,0.9530666126579656,35.487007766846546,35,-3.1979260987686455,0.6622619053675388,13.49362295487748,13,-3.2304000971152553,0.907312758914344,42.40589934143256,68,-3.033296202125075,0.8101716771691716,-35.47341161888343,30,-3.1954626905915458,0.8318203225249841,-18.059196592993032,36,-3.2143600603779374,0.9051387226155643,-43.495314893765766,61,inf,0.7385669399803699,-42.759973760234885,121,-3.1013806268233894,0.5149768912047705,nan,-1,nan,nan,nan,-1,nan,nan
2024-08-21T04:16:25,150.76,nan,-1,nan,nan,34.484269857486254,35,-3.1636251548642127,0.7122185751290613,13.49362295487748,13,-3.1613815038354742,0.9161945484505007,42.339050147475206,68,-3.030267804794699,0.8100577535743682,-34.47067370952314,30,-3.1611268054748556,0.8612766509239542,-17.99234739903568,36,-3.191559775129931,0.9036078715662871,-43.495314893765766,61,inf,0.7443939870505696,-42.659699969298856,121,-3.1150489977392253,0.5181539064072095,nan,-1,nan,nan,-20.532616769415085,53,-3.298333412939155,0.8470412971308321
2024-08-22T04:16:10,151.681,nan,-1,nan,nan,34.484269857486254,35,-3.197608197911411,0.7149732407361736,14.496360864237772,13,-3.276302426839551,0.9178527608512207,42.27220095351785,68,-3.025927270880503,0.8094546707643182,-34.47067370952314,30,-3.1955763518469267,0.8676074566053842,-17.99234739903568,36,-3.1674672244041195,0.9020468545545465,-43.495314893765766,61,inf,0.750382205357296,-42.55942617836283,121,-3.128387665904326,0.5214289942528489,-22.471243394178316,3,-3.2973603340789563,0.9455909445351002,nan,-1,nan,nan
2024-08-23T04:15:54,152.601,-22.471243394178316,3,-3.286404038635364,0.9402071398071086,33.48153194812596,35,-3.1344301888257675,0.7611281667302959,14.496360864237772,13,-3.2127709922825884,0.9254886194581442,42.2053517595605,68,-3.0223719125041444,0.8082692032979173,-33.46793580016285,30,-3.1326760084518486,0.8971188716858695,-17.958922802057003,36,-3.1439381821100545,0.9001237939224943,-42.19175561159739,61,-3.0220713188669093,0.7565301971033456,-51.48379357166942,137,-3.223015311502489,0.5267926058532523,nan,-1,nan,nan,nan,-1,nan,nan
2024-08-24T04:15:38,153.519,nan,-1,nan,nan,32.47879403876567,35,-3.124559257294472,0.8023890288654113,7.47719549871573,21,-3.242423001798844,0.9175840584294999,42.03822877466712,44,-3.2548765775523516,0.7529187320031747,-33.46793580016285,30,-3.1885572013585946,0.9039563292995234,-17.925498205078327,36,-3.121738460442343,0.8962235247744871,-53.48926939039001,70,inf,0.7109938025820991,-51.48379357166942,137,-3.2625697568574528,0.5294244829712662,nan,-1,nan,nan,-20.532616769415085,53,-3.2475220187254585,0.847814800365737
2024-08-25T04:15:21,154.436,nan,-1,nan,nan,32.47879403876567,35,-3.1063711503965474,0.8026135370737422,15.499098773598064,13,-3.3549726139811633,0.9177086928159107,42.00480417768844,44,-3.2406436421256064,0.769029985607242,-33.46793580016285,30,-3.127267089163058,0.9079769540622792,-17.89207360809965,36,-3.0989937323239913,0.8922527046128323,-53.48926939039001,70,inf,0.7149663153148453,-51.48379357166942,137,-3.298535380423456,0.5318099259964905,-22.471243394178316,3,-3.266402347883575,0.9418572671177087,nan,-1,nan,nan
2024-08-26T04:15:04,155.351,-22.471243394178316,3,-3.257605895227697,0.9349530526158044,31.47605612940538,35,-3.0482475233232944,0.8368108686370711,15.499098773598064,13,-3.3045550620826987,0.9205412882638956,41.93795498373109,44,-3.227135906964484,0.7839987579636971,-32.43177329382388,30,-3.0641674966985213,0.9120644939161314,-17.89207360809965,36,-3.077224132699592,0.8882120244912357,-52.486531481029715,70,inf,0.7397520105492661,-51.48379357166942,137,-3.3361562274778676,0.5342582093685031,nan,-1,nan,nan,nan,-1,nan,nan
2024-08-27T04:14:47,156.264,nan,-1,nan,nan,30.473318220045087,35,-3.044957745861213,0.8644508363031633,8.479933408076022,21,-3.3316069012696548,0.9075987423960288,41.90453038675241,44,-3.2151088657405222,0.7981914046085709,-27.484932940979775,14,-3.223231306628171,0.9216839456912079,-17.858649011120974,36,-3.056740255334917,0.8837232127248639,-52.118860914264275,70,-3.08211663571433,0.7440849863295873,-42.32545399951209,121,-3.2115400429985628,0.5373179710876639,nan,-1,nan,nan,-47.472841934228256,52,-3.0637350712810427,0.8482187434468119
2024-08-28T04:14:30,157.176,nan,-1,nan,nan,26.495791179582596,19,-3.1391913534252764,0.7666974614731872,16.46841208597968,13,-3.549452457428669,0.8954213914864683,41.83768119279506,44,-3.201574248281763,0.8123774931494414,-26.482195031619483,14,-3.137562247014736,0.9362769911759155,-17.825224414142298,36,-3.0346321002376246,0.8771452726162321,-52.0854363172856,70,-3.0827210954847284,0.7485153500675286,-42.19175561159739,121,-3.2373250416291652,0.5406792496640528,-20.49919217243641,11,-3.63126156416659,0.9061678141121112,nan,-1,nan,nan
2024-08-29T04:14:12,158.087,-21.468505484818024,11,-3.736816712004994,0.9154090966927517,26.495791179582596,19,-3.193324503430771,0.7135093662494761,16.46841208597968,13,-3.5081434570619936,0.8931293638004358,33.1472859783392,36,-3.1088337630855647,0.8245607195118615,-26.482195031619483,14,-3.192279505920591,0.9400742590556885,-24.4767192128989,9,inf,0.8692626076315093,-52.018587123328246,70,-3.083900289840702,0.752527804810362,-42.15833101461871,121,-3.2564338312793257,0.5434165152063346,nan,-1,nan,nan,nan,-1,nan,nan
2024-08-30T04:13:53,158.996,nan,-1,nan,nan,24.490315360862013,19,-3.098521924750253,0.8067159622555623,16.46841208597968,13,-3.4695681427238587,0.8897347327121288,33.080436784381845,36,-3.0926302233944267,0.8376463882914462,-25.47945712225919,14,-3.1811622117944003,0.9454336633400179,-22.939187751879786,9,-3.0831701952081563,0.8796548119030118,-51.98516252634957,70,-3.08567387984989,0.755815831875035,-42.09148182066136,121,-3.277178301748657,0.5461795264981705,nan,-1,nan,nan,-47.472841934228256,52,-3.1397105552839273,0.8487796710996968
2024-08-31T04:13:35,159.903,nan,-1,nan,nan,24.490315360862013,19,-3.0734087672104002,0.8026599539487433,16.46841208597968,13,-3.4294789342907164,0.8859536717344916,33.04701218740317,36,-3.075582356973677,0.8497617606309337,-20.49919217243641,5,-3.1643589512182024,0.9523580238231282,-25.21206034642978,9,-3.6867270248466206,0.8892924518741111,-51.95173792937089,70,-3.087075702870103,0.759170699389787,-42.05805722368268,121,-3.2960657513630136,0.5490027676383813,-21.468505484818024,11,inf,0.9307275862753217,nan,-1,nan,nan
2024-09-01T04:13:16,160.81,-21.468505484818024,11,inf,0.9374226175910215,24.490315360862013,19,-3.0495201517761927,0.7960906012954254,16.46841208597968,13,-3.3925532791541895,0.8788063772522103,33.01358759042449,36,-3.0598288759165806,0.8602399428332668,-19.496454263076117,5,-3.1457117413597215,0.9659770432910397,-25.145211152472427,9,-3.6447965783651974,0.897798333916106,-51.88488873541354,70,-3.0890514257742256,0.7625914473439457,-41.99120802972533,121,-3.3168868363766015,0.5518852307972295,nan,-1,nan,nan,nan,-1,nan,nan
2024-09-02T04:12:56,161.715,nan,-1,nan,nan,16.93635644368115,8,-2.973594367879434,0.7628856061068726,19.476625814060554,1,-4.019980571163178,0.8755296509055734,41.603709013944325,44,-3.1457560094217536,0.8653082880845311,-14.482764716274659,1,-3.196180355495687,0.9708000302562352,-25.11178655549375,9,-3.6041418031984396,0.9064261550509618,-52.018587123328246,70,-3.086668202006648,0.7655983724400605,-41.95778343274665,121,-3.339008750277609,0.5540609015499631,nan,-1,nan,nan,-49.47831775294884,52,-3.3696335910561404,0.8427130702256305
2024-09-03T04:12:37,162.62,nan,-1,nan,nan,16.93635644368115,8,-3.021847847960274,0.756750064996002,19.476625814060554,1,-3.9839317529475777,0.8920999453671431,41.57028441696565,44,-3.1347341922076244,0.8722289387220182,-13.480026806914367,1,-3.159484520147634,0.9814385749537466,-25.078361958515075,9,-3.5626192871258304,0.9151742440887447,-51.81803954145619,70,-3.091425483070168,0.767564428900396,-41.8909342387893,121,-3.361359264557018,0.5561495539970482,-22.471243394178316,11,-3.7336656798009167,0.9486385553336452,nan,-1,nan,nan
2024-09-04T04:12:17,163.523,-22.471243394178316,11,-3.6955074617854495,0.9524568473611522,16.93635644368115,8,-3.0761307541893914,0.7970600862700641,19.476625814060554,1,-3.950470073452282,0.9071355404451598,41.503435223008296,44,-3.1247835251473037,0.8783818411868081,-13.480026806914367,1,-3.2756200223399814,0.9806610920104154,-25.078361958515075,9,-3.525032990331409,0.9217878902663317,-42.492576984405474,61,inf,0.8115567780602924,-41.85750964181062,121,-3.3860026721736354,0.5582774126540583,nan,-1,nan,nan,nan,-1,nan,nan
2024-09-05T04:11:57,164.425,nan,-1,nan,nan,16.93635644368115,8,-3.017211689241993,0.7889078857880811,19.476625814060554,1,-3.816826476591493,0.9221710189727688,41.47001062602962,44,-3.114790027143239,0.8841771026925289,-13.480026806914367,1,-3.300447791100408,0.979877163698551,-25.044937361536398,9,-3.486961951480203,0.9281678265842278,-42.492576984405474,61,inf,0.8152956974601975,-41.79066044785327,121,-3.411717709504518,0.5603701806273544,nan,-1,nan,nan,-39.250391077473864,47,-3.0259103276283676,0.8449355051127199
2024-09-06T04:11:37,165.326,nan,-1,nan,nan,10.485409226796605,1,-3.0761729964672817,0.797239139798155,19.476625814060554,1,-3.6717436289016234,0.9339839029833074,41.43658602905094,44,-3.105028488725913,0.8871038720102471,-13.480026806914367,1,-3.2563191261289974,0.9764228312555959,-25.01151276455772,9,-3.450132456833848,0.9346290071897321,-42.492576984405474,61,inf,0.8181599415795289,-41.75723585087459,121,-3.4387526809936193,0.5615359879415011,-22.471243394178316,11,-3.623006085155473,0.9587569109946207,nan,-1,nan,nan
2024-09-07T04:11:17,166.226,-23.473981303538608,11,-3.9303646379871418,0.9594573327336768,9.482671317436314,1,-3.071350264106337,0.8277337647286959,19.476625814060554,1,-3.562731964424774,0.9454641540737608,41.40316143207227,44,-3.096026799470979,0.8900216942117523,-13.480026806914367,1,-3.2160847856228783,0.9717464222212282,-25.47945712225919,9,inf,0.9397361454398913,-42.492576984405474,61,inf,0.8201537782686098,-41.69038665691724,121,-3.4687168895055165,0.5627214165790247,nan,-1,nan,nan,nan,-1,nan,nan
2024-09-08T04:10:56,167.126,nan,-1,nan,nan,4.468981770634855,5,-3.0856330534404193,0.7231053303599723,19.476625814060554,1,-3.40797626679111,0.9557264157854675,41.36973683509359,44,-3.0884382571457447,0.8914289084941468,-13.480026806914367,1,-3.031375055698825,0.9670350090772177,-24.94466357060037,9,-3.3809202592682746,0.9434256717735022,-42.492576984405474,61,inf,0.822178703818604,-41.656962059938564,121,-3.4985456303676044,0.56392607081161,nan,-1,nan,nan,-41.48983907504518,47,inf,0.8352645993976997
2024-09-09T04:10:35,168.025,nan,-1,nan,nan,6.474457589355438,5,-3.103061897776518,0.6071292169199476,19.476625814060554,1,-3.290136030760216,0.9632897438601404,41.336312238114914,44,-3.0814367414874586,0.8909897423044196,-6.494286038371001,8,-3.10415488316106,0.9444567275411404,-25.47945712225919,9,inf,0.9471581343744757,-42.492576984405474,61,inf,0.8242342181181418,-41.42298988108783,89,-3.138733736434791,0.5723839702315295,-23.473981303538608,11,-3.874102285669006,0.9601270112508264,nan,-1,nan,nan
2024-09-10T04:10:14,168.923,-23.473981303538608,11,-3.8482847396169126,0.957568106403159,37.49248358556713,28,-3.2671010940146736,0.6017977693678076,19.476625814060554,1,-3.1843929039997545,0.9708431826572519,41.30288764113624,44,-3.074719565518365,0.8905522835676517,-8.499761857091585,8,-3.092742674217576,0.9112689929728082,-25.47945712225919,9,inf,0.9501567998550031,-42.492576984405474,61,inf,0.8243751115258215,-41.38956528410915,89,-3.1544263352275643,0.5811555744392032,nan,-1,nan,nan,nan,-1,nan,nan
2024-09-11T04:09:53,169.82,nan,-1,nan,nan,36.48974567620684,28,-3.170958521758588,0.6499542158009651,20.479363723420846,1,-3.219599994753123,0.9754610918074791,41.30288764113624,44,-3.067976088716731,0.8875162088662726,-36.476149528243724,26,-3.1685847909514417,0.9017074488458601,-24.877814376643016,9,-3.2847834617695684,0.9507783281692693,-42.492576984405474,61,inf,0.8243719738821801,-41.35614068713048,89,-3.1704586167831654,0.590571920115812,nan,-1,nan,nan,-42.492576984405474,47,inf,0.8211620339012238
2024-09-12T04:09:32,170.717,nan,-1,nan,nan,36.48974567620684,28,-3.2353991412252565,0.6484446800149604,21.482101632781138,1,-3.326614374523121,0.9687637090592465,41.26946304415756,44,-3.061600885997256,0.8836979551961541,-36.476149528243724,26,-3.2335098773867563,0.9074461549982141,-25.47945712225919,9,inf,0.9514064652296926,-42.492576984405474,61,inf,0.824368793201211,-41.3227160901518,89,-3.1876183733668064,0.5992810788942541,-23.473981303538608,11,-3.8004951985283544,0.9520599468260987,nan,-1,nan,nan
2024-09-13T04:09:11,171.614,-24.4767192128989,11,-4.137650655204963,0.9462044614630799,35.487007766846546,28,-3.148339559623356,0.6936875112218333,21.482101632781138,1,-3.244189148827301,0.9717530985185004,41.236038447178885,44,-3.0549572512383274,0.8797263235191859,-35.47341161888343,26,-3.146680510844426,0.9205534982352845,-25.47945712225919,9,inf,0.9516801430605492,-42.492576984405474,61,inf,0.8231570867056752,-41.289291493173124,89,-3.2043451789533237,0.6074688518256237,nan,-1,nan,nan,nan,-1,nan,nan
2024-09-14T04:08:49,172.51,nan,-1,nan,nan,35.487007766846546,28,-3.121783403940573,0.6889637441033086,14.496360864237772,5,-3.3853059897457154,0.9612249325804388,41.236038447178885,44,-3.048362997633296,0.8725949306101966,-35.47341161888343,26,-3.120803509987771,0.9256648309293478,-24.84438977966434,9,-3.1974794160602666,0.9489425902304933,-42.492576984405474,61,inf,0.8208531201525537,-41.189017702237095,89,-3.2370368797096702,0.615891307447886,nan,-1,nan,nan,-43.495314893765766,47,inf,0.8041945225228548
2024-09-15T04:08:28,173.406,nan,-1,nan,nan,34.484269857486254,28,-3.0896424201265202,0.7283074043408484,14.496360864237772,5,-3.307708437268155,0.9597568854374013,41.20261385020021,44,-3.0420664308017815,0.8655012982431016,-30.49314666906065,10,-3.32835433279077,0.9318858371985879,-25.47945712225919,9,inf,0.9461783796259812,-42.492576984405474,61,inf,0.8185203721030282,-41.189017702237095,89,-3.2557326278673093,0.624516108926823,-24.4767192128989,11,-4.088384132663302,0.9341904778003266,nan,-1,nan,nan
2024-09-16T04:08:06,174.302,-24.4767192128989,11,-4.064779931314144,0.9251048050561664,29.470580310684795,12,-3.2200605173161465,0.6233755640666794,22.48483954214143,1,-3.298308603244708,0.9475539039880598,41.20261385020021,44,-3.038978256608918,0.8574856929714866,-29.490408759700358,10,-3.222891323138962,0.9499396985482296,-26.482195031619483,9,inf,0.9431609374467327,-42.492576984405474,61,inf,0.8154968062289402,-41.15559310525842,89,-3.276730100410267,0.6323748476188931,nan,-1,nan,nan,nan,-1,nan,nan
2024-09-17T04:07:45,175.197,nan,-1,nan,nan,28.467842401324503,12,-3.1726101152202735,0.6717561778147203,15.499098773598064,5,-3.454392931226333,0.933524515013812,41.236038447178885,24,-3.221917631044015,0.8599064844231049,-28.487670850340066,10,-3.175206215981436,0.9581370563751792,-24.777540585706987,9,-3.1181805089048598,0.9368740534744026,-42.492576984405474,61,inf,0.8106765232772233,-41.15559310525842,89,-3.2988914056941354,0.6402629533734826,nan,-1,nan,nan,-45.46736611550767,47,-3.8243378999749575,0.7841170517924623
2024-09-18T04:07:23,176.093,nan,-1,nan,nan,28.467842401324503,12,-3.2382860468408836,0.6676855869339385,15.499098773598064,5,-3.3873177073011944,0.9280992491064087,41.236038447178885,24,-3.206503384899501,0.8717226112891281,-28.487670850340066,10,-3.240182811306699,0.960079680957641,-25.47945712225919,9,inf,0.9305349113638834,-42.492576984405474,61,inf,0.8058013429506654,-41.12216850827974,89,-3.322355153371951,0.6482408849381585,-24.84438977966434,11,-4.056664322000026,0.9065100106170015,nan,-1,nan,nan
2024-09-19T04:07:02,176.989,-24.810965182685663,11,-4.0324722891879965,0.894357167872326,27.498529088942888,12,-3.147628034254824,0.7099130208921081,15.499098773598064,5,-3.3213563015936747,0.9195262840825578,41.236038447178885,24,-3.1908363343522024,0.8819889619958179,-28.487670850340066,10,-3.219890426295259,0.9620320817784717,-25.47945712225919,9,inf,0.9237739935401679,-42.492576984405474,37,inf,0.8049159205085786,-41.12216850827974,89,-3.347437917163483,0.6553621460165867,nan,-1,nan,nan,nan,-1,nan,nan
2024-09-20T04:06:40,177.885,nan,-1,nan,nan,26.495791179582596,12,-3.1201578681033784,0.7476501938603057,19.476625814060554,0,-3.6402826335745235,0.9068094652389915,41.236038447178885,24,-3.175692927291,0.8907335021587619,-22.471243394178316,2,-3.2502599779640278,0.9778062749809737,-25.01151276455772,9,-3.0288373718837835,0.9138764059343156,-51.5172181686481,57,-3.0450378598677537,0.8018220415630061,-41.12216850827974,89,-3.374099109240399,0.6623689960769688,nan,-1,nan,nan,-44.531477400104734,47,-3.661802342805416,0.7601707604820414
2024-09-21T04:06:19,178.781,nan,-1,nan,nan,26.495791179582596,12,-3.0355566479681926,0.7383623951804531,19.476625814060554,0,-3.741499998865607,0.9230547828640266,41.236038447178885,24,-3.162331617763721,0.8994165117336181,-21.468505484818024,2,-3.170823656045208,0.9854006333279368,-26.482195031619483,1,inf,0.9129191833265774,-51.5172181686481,57,-3.051584048278948,0.8101084115314161,-41.12216850827974,89,-3.3990347681239346,0.6694480918516595,-24.810965182685663,27,-4.57945040039,0.9006564881499585,nan,-1,nan,nan
2024-09-22T04:05:58,179.678,-24.810965182685663,27,-4.528690618925203,0.9073428974343466,18.50731250167894,4,inf,0.6873560385157503,19.476625814060554,0,-3.8573539334350397,0.9361925815481076,41.236038447178885,24,-3.1495597316477877,0.9059719796843303,-21.468505484818024,2,-3.2515228876173974,0.9850836789835734,-26.482195031619483,1,inf,0.925854877300238,-51.5172181686481,57,-3.059811830518873,0.8182251498577114,-41.12216850827974,89,-3.424915023275798,0.6754837818207016,nan,-1,nan,nan,nan,-1,nan,nan
